2022-08-17 19:16:53.032 [background-preinit] INFO  [Version.java:21] - HV000001: Hibernate Validator 6.1.7.Final
2022-08-17 19:39:25.872 [http-nio-8500-exec-8] INFO  [LogAspect.java:49] - 请求URL:http://127.0.0.1:8500/multi-wechat//admin/getVarCode
2022-08-17 19:39:25.873 [http-nio-8500-exec-8] INFO  [LogAspect.java:50] - 请求方式:GET
2022-08-17 19:39:25.873 [http-nio-8500-exec-8] INFO  [LogAspect.java:51] - 请求头部:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
2022-08-17 19:39:25.874 [http-nio-8500-exec-8] INFO  [LogAspect.java:52] - 请求类型:null
2022-08-17 19:39:25.874 [http-nio-8500-exec-8] INFO  [LogAspect.java:53] - 请求参数:[]
2022-08-17 19:39:25.903 [http-nio-8500-exec-8] INFO  [LogAspect.java:64] - 处理请求[admin/getVarCode]耗时(毫秒):28
2022-08-17 19:39:25.904 [http-nio-8500-exec-8] INFO  [ResultHandler.java:24] - 接口返回={"code":100000,"data":{"varCode":"data:image/png;base64,/9j/4AAQSkZJRgABAgAAAQABAAD/2wBDAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDL/2wBDAQkJCQwLDBgNDRgyIRwhMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjL/wAARCAAeAGQDASIAAhEBAxEB/8QAHwAAAQUBAQEBAQEAAAAAAAAAAAECAwQFBgcICQoL/8QAtRAAAgEDAwIEAwUFBAQAAAF9AQIDAAQRBRIhMUEGE1FhByJxFDKBkaEII0KxwRVS0fAkM2JyggkKFhcYGRolJicoKSo0NTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uHi4+Tl5ufo6erx8vP09fb3+Pn6/8QAHwEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoL/8QAtREAAgECBAQDBAcFBAQAAQJ3AAECAxEEBSExBhJBUQdhcRMiMoEIFEKRobHBCSMzUvAVYnLRChYkNOEl8RcYGRomJygpKjU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6goOEhYaHiImKkpOUlZaXmJmaoqOkpaanqKmqsrO0tba3uLm6wsPExcbHyMnK0tPU1dbX2Nna4uPk5ebn6Onq8vP09fb3+Pn6/9oADAMBAAIRAxEAPwD0JalUVGoqVRQA9RUq0xRXL634yXS9ag0uGJZJ5t6IOTmTaCg9tzHb+Fa0aFStLlpq73+SE2ludfkKMsQBnHNLDPDK22ORWON2Ae2cZ+nBrh9e1y5i8QWeizgDzBG/mKQArMQqN05PmZ4GMBc9BTNezot9p2pWt9JI5CqygF/N+X5FCgHlgr/N2IHTOa6IYKcuVPTmV0LmPQi6xqWdgqjqScAVKrLuK5GRgkZ9a861+PxLqWsXI02fbpxiUAqzld/y5PAwQN3IzgjJGSpxy8mu6tpWqQQ6hdx248xU3CUj927sjqcgkhWRj1/h68jO1HLJ1o3hJN2vbr/w4nNLc9zUVTu9d0rTrqO2vdQtreaT7iSyBS3TgZ+orJvddPh/wYL/AFUmO5S3XdHuy+4lVH1ILLk14VdjVdc8U2txqi7Emu5A0b8lBGEMnB/2QK1y7KvrSlOpLlhG+vdpX0/NinPl0R9QLggEcg1KoqNBxUqivHNB4HFFKBxRQBxSipFFMWpVoAyPEGsf2bZSJbgveFVKIOwZtoY+2a4jV9Paw8X6fKP3wWZL+bB+4Q23aPqzV32paBZatKk83mx3CLsSaGQowGc444Iz2NcD4i0x7HxnpkT3s88jpuikkPPXBU4xx1Oetetl9SK92Ls7Sv56afd/VzOaNXxlFY6vrlvp1usb3W+MyTJJloipOMgHOME/99e9VrfS/wCyNRtvtn2i6uYJVVIJh5ipnI3LgZAxyGAOD7CrWy3g1P7dAkgWUkRtu2yRP6ZA+ZeMc9sUt9YXmt+KdLl1OSAC3cCNY1LAt1yc4x+Z+ldVKpJU1T5rQUW33v5fl0/zTWtzq9W8Qpo2yGOIELGPlEbAA9hn7o4BwOpxwODjzKWyuPFPiddTv4wbJX3tEeJERsDvjoq7vxzXI3erz3HjOee42uBcMpBUEcEjpxn39frzXotv4t022Q6L/ZZdGfynkJAJwmXPHr0A9K63gqmWRUqes5RvfsutieZT3MrxB4v0fXPE1pcai8/2W024s1jJB+fLBuBnICn0rPv/ABVpet/EfTtSeQ22nhlSZGTGAchj+PGa9b0bwF4ctY0uk06MzSgSEtztzzge3+ArhNe8HxyfEmyRorVNNvZDCYUByAMZPTqTg/nV4TF4CcnTipJRhJLbtrZW3fe4SjLc9rt5oriMSQyJIh6MhyKsqKz9I0u20bTorG0UiGMYGTkn6nvWitfJStfTY3HgcUUoHFFID//Z","varCodeId":"vglkmuzggdimmhbdfmmahimzu"},"message":"success"}
2022-08-17 19:39:32.972 [http-nio-8500-exec-1] INFO  [LogAspect.java:38] - ==================开始处理请求=====================>
2022-08-17 19:39:32.973 [http-nio-8500-exec-1] INFO  [LogAspect.java:48] - 请求来源:127.0.0.1
2022-08-17 19:39:32.973 [http-nio-8500-exec-1] INFO  [LogAspect.java:49] - 请求URL:http://127.0.0.1:8500/multi-wechat//admin/login
2022-08-17 19:39:32.974 [http-nio-8500-exec-1] INFO  [LogAspect.java:50] - 请求方式:POST
2022-08-17 19:39:32.974 [http-nio-8500-exec-1] INFO  [LogAspect.java:51] - 请求头部:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
2022-08-17 19:39:32.975 [http-nio-8500-exec-1] INFO  [LogAspect.java:52] - 请求类型:application/x-www-form-urlencoded; charset=UTF-8
2022-08-17 19:39:32.975 [http-nio-8500-exec-1] INFO  [LogAspect.java:53] - 请求参数:[{"password":"123456","username":"admin","varCode":"4824","varCodeId":"vglkmuzggdimmhbdfmmahimzu"}]
2022-08-17 19:39:32.976 [http-nio-8500-exec-1] INFO  [UserController.java:33] - 登录>>>{"password":"123456","username":"admin","varCode":"4824","varCodeId":"vglkmuzggdimmhbdfmmahimzu"}
2022-08-17 19:39:32.980 [http-nio-8500-exec-1] INFO  [LogAspect.java:64] - 处理请求[admin/login]耗时(毫秒):5
2022-08-17 19:39:32.981 [http-nio-8500-exec-1] INFO  [ResultHandler.java:24] - 接口返回={"code":100001,"data":{"password":"fefeeb129cdbe03d6066baaf72379289","sessionId":"c829c856b51ad97ca040636db93be8c2","username":"admin"},"message":"登录成功"}
2022-08-17 19:46:06.177 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Removing {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 19:46:06.177 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 0 subscriber(s).
2022-08-17 19:46:06.178 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - stopped bean '_org.springframework.integration.errorLogger'
2022-08-17 19:46:06.178 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'taskScheduler'
2022-08-17 19:46:06.303 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'applicationTaskExecutor'
2022-08-17 19:46:22.950 [restartedMain] INFO  [StartupInfoLogger.java:55] - Starting MultiWechatApplication using Java 1.8.0_271 on DESKTOP-9R2S12I with PID 54176 (D:\project\multi-wechat\target\classes started by COD in D:\project\multi-wechat)
2022-08-17 19:46:22.948 [background-preinit] INFO  [Version.java:21] - HV000001: Hibernate Validator 6.1.7.Final
2022-08-17 19:46:22.955 [restartedMain] INFO  [SpringApplication.java:660] - No active profile set, falling back to default profiles: default
2022-08-17 19:46:23.026 [restartedMain] INFO  [DeferredLog.java:255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-08-17 19:46:23.027 [restartedMain] INFO  [DeferredLog.java:255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-08-17 19:46:24.225 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:250] - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-08-17 19:46:24.230 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-08-17 19:46:24.283 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:188] - Finished Spring Data repository scanning in 25 ms. Found 0 Redis repository interfaces.
2022-08-17 19:46:24.638 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:213] - No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
2022-08-17 19:46:24.654 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:303] - No bean named 'taskScheduler' has been explicitly defined. Therefore, a default ThreadPoolTaskScheduler will be created.
2022-08-17 19:46:24.661 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:463] - No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
2022-08-17 19:46:25.002 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'org.springframework.integration.config.IntegrationManagementConfiguration' of type [org.springframework.integration.config.IntegrationManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 19:46:25.026 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationChannelResolver' of type [org.springframework.integration.support.channel.BeanFactoryChannelResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 19:46:25.030 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationDisposableAutoCreatedBeans' of type [org.springframework.integration.config.annotation.Disposables] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 19:46:25.656 [restartedMain] INFO  [TomcatWebServer.java:108] - Tomcat initialized with port(s): 8500 (http)
2022-08-17 19:46:25.670 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing ProtocolHandler ["http-nio-8500"]
2022-08-17 19:46:25.671 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting service [Tomcat]
2022-08-17 19:46:25.672 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting Servlet engine: [Apache Tomcat/9.0.43]
2022-08-17 19:46:25.845 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing Spring embedded WebApplicationContext
2022-08-17 19:46:25.845 [restartedMain] INFO  [ServletWebServerApplicationContext.java:289] - Root WebApplicationContext: initialization completed in 2817 ms
2022-08-17 19:46:26.692 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'applicationTaskExecutor'
2022-08-17 19:46:26.818 [restartedMain] INFO  [WelcomePageHandlerMapping.java:57] - Adding welcome page template: index
2022-08-17 19:46:27.030 [restartedMain] WARN  [TemplateMode.java:150] - [THYMELEAF][restartedMain] Template Mode 'HTML5' is deprecated. Using Template Mode 'HTML' instead.
2022-08-17 19:46:28.127 [restartedMain] INFO  [OptionalLiveReloadServer.java:58] - LiveReload server is running on port 35729
2022-08-17 19:46:28.375 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'taskScheduler'
2022-08-17 19:46:28.499 [restartedMain] INFO  [LogAccessor.java:174] - Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 19:46:28.500 [restartedMain] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 1 subscriber(s).
2022-08-17 19:46:28.501 [restartedMain] INFO  [LogAccessor.java:174] - started bean '_org.springframework.integration.errorLogger'
2022-08-17 19:46:28.501 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting ProtocolHandler ["http-nio-8500"]
2022-08-17 19:46:28.532 [restartedMain] INFO  [TomcatWebServer.java:220] - Tomcat started on port(s): 8500 (http) with context path '/multi-wechat'
2022-08-17 19:46:28.550 [restartedMain] INFO  [StartupInfoLogger.java:61] - Started MultiWechatApplication in 6.229 seconds (JVM running for 8.731)
2022-08-17 19:46:34.678 [http-nio-8500-exec-1] INFO  [DirectJDKLog.java:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-08-17 19:46:34.678 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:525] - Initializing Servlet 'dispatcherServlet'
2022-08-17 19:46:34.680 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:547] - Completed initialization in 2 ms
2022-08-17 19:48:25.464 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Removing {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 19:48:25.466 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 0 subscriber(s).
2022-08-17 19:48:25.467 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - stopped bean '_org.springframework.integration.errorLogger'
2022-08-17 19:48:25.470 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'taskScheduler'
2022-08-17 19:48:25.474 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'applicationTaskExecutor'
2022-08-17 19:48:34.255 [background-preinit] INFO  [Version.java:21] - HV000001: Hibernate Validator 6.1.7.Final
2022-08-17 19:48:34.257 [restartedMain] INFO  [StartupInfoLogger.java:55] - Starting MultiWechatApplication using Java 1.8.0_271 on DESKTOP-9R2S12I with PID 46900 (D:\project\multi-wechat\target\classes started by COD in D:\project\multi-wechat)
2022-08-17 19:48:34.261 [restartedMain] INFO  [SpringApplication.java:660] - No active profile set, falling back to default profiles: default
2022-08-17 19:48:34.338 [restartedMain] INFO  [DeferredLog.java:255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-08-17 19:48:34.338 [restartedMain] INFO  [DeferredLog.java:255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-08-17 19:48:35.500 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:250] - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-08-17 19:48:35.504 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-08-17 19:48:35.558 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:188] - Finished Spring Data repository scanning in 27 ms. Found 0 Redis repository interfaces.
2022-08-17 19:48:35.892 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:213] - No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
2022-08-17 19:48:35.908 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:303] - No bean named 'taskScheduler' has been explicitly defined. Therefore, a default ThreadPoolTaskScheduler will be created.
2022-08-17 19:48:35.914 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:463] - No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
2022-08-17 19:48:36.261 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'org.springframework.integration.config.IntegrationManagementConfiguration' of type [org.springframework.integration.config.IntegrationManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 19:48:36.307 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationChannelResolver' of type [org.springframework.integration.support.channel.BeanFactoryChannelResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 19:48:36.314 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationDisposableAutoCreatedBeans' of type [org.springframework.integration.config.annotation.Disposables] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 19:48:36.935 [restartedMain] INFO  [TomcatWebServer.java:108] - Tomcat initialized with port(s): 8500 (http)
2022-08-17 19:48:36.948 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing ProtocolHandler ["http-nio-8500"]
2022-08-17 19:48:36.949 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting service [Tomcat]
2022-08-17 19:48:36.949 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting Servlet engine: [Apache Tomcat/9.0.43]
2022-08-17 19:48:37.095 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing Spring embedded WebApplicationContext
2022-08-17 19:48:37.095 [restartedMain] INFO  [ServletWebServerApplicationContext.java:289] - Root WebApplicationContext: initialization completed in 2755 ms
2022-08-17 19:48:37.847 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'applicationTaskExecutor'
2022-08-17 19:48:37.975 [restartedMain] INFO  [WelcomePageHandlerMapping.java:57] - Adding welcome page template: index
2022-08-17 19:48:38.084 [restartedMain] WARN  [TemplateMode.java:150] - [THYMELEAF][restartedMain] Template Mode 'HTML5' is deprecated. Using Template Mode 'HTML' instead.
2022-08-17 19:48:38.456 [restartedMain] INFO  [OptionalLiveReloadServer.java:58] - LiveReload server is running on port 35729
2022-08-17 19:48:38.568 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'taskScheduler'
2022-08-17 19:48:38.636 [restartedMain] INFO  [LogAccessor.java:174] - Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 19:48:38.636 [restartedMain] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 1 subscriber(s).
2022-08-17 19:48:38.636 [restartedMain] INFO  [LogAccessor.java:174] - started bean '_org.springframework.integration.errorLogger'
2022-08-17 19:48:38.637 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting ProtocolHandler ["http-nio-8500"]
2022-08-17 19:48:38.660 [restartedMain] INFO  [TomcatWebServer.java:220] - Tomcat started on port(s): 8500 (http) with context path '/multi-wechat'
2022-08-17 19:48:38.679 [restartedMain] INFO  [StartupInfoLogger.java:61] - Started MultiWechatApplication in 5.005 seconds (JVM running for 7.561)
2022-08-17 19:48:58.588 [http-nio-8500-exec-1] INFO  [DirectJDKLog.java:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-08-17 19:48:58.588 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:525] - Initializing Servlet 'dispatcherServlet'
2022-08-17 19:48:58.592 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:547] - Completed initialization in 3 ms
2022-08-17 19:50:52.115 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Removing {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 19:50:52.116 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 0 subscriber(s).
2022-08-17 19:50:52.117 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - stopped bean '_org.springframework.integration.errorLogger'
2022-08-17 19:50:52.117 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'taskScheduler'
2022-08-17 19:50:52.125 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'applicationTaskExecutor'
2022-08-17 19:51:00.858 [background-preinit] INFO  [Version.java:21] - HV000001: Hibernate Validator 6.1.7.Final
2022-08-17 19:51:00.862 [restartedMain] INFO  [StartupInfoLogger.java:55] - Starting MultiWechatApplication using Java 1.8.0_271 on DESKTOP-9R2S12I with PID 53540 (D:\project\multi-wechat\target\classes started by COD in D:\project\multi-wechat)
2022-08-17 19:51:00.864 [restartedMain] INFO  [SpringApplication.java:660] - No active profile set, falling back to default profiles: default
2022-08-17 19:51:00.942 [restartedMain] INFO  [DeferredLog.java:255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-08-17 19:51:00.942 [restartedMain] INFO  [DeferredLog.java:255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-08-17 19:51:02.080 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:250] - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-08-17 19:51:02.084 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-08-17 19:51:02.134 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:188] - Finished Spring Data repository scanning in 25 ms. Found 0 Redis repository interfaces.
2022-08-17 19:51:02.484 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:213] - No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
2022-08-17 19:51:02.499 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:303] - No bean named 'taskScheduler' has been explicitly defined. Therefore, a default ThreadPoolTaskScheduler will be created.
2022-08-17 19:51:02.506 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:463] - No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
2022-08-17 19:51:02.866 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'org.springframework.integration.config.IntegrationManagementConfiguration' of type [org.springframework.integration.config.IntegrationManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 19:51:02.898 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationChannelResolver' of type [org.springframework.integration.support.channel.BeanFactoryChannelResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 19:51:02.901 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationDisposableAutoCreatedBeans' of type [org.springframework.integration.config.annotation.Disposables] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 19:51:03.518 [restartedMain] INFO  [TomcatWebServer.java:108] - Tomcat initialized with port(s): 8500 (http)
2022-08-17 19:51:03.531 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing ProtocolHandler ["http-nio-8500"]
2022-08-17 19:51:03.532 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting service [Tomcat]
2022-08-17 19:51:03.533 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting Servlet engine: [Apache Tomcat/9.0.43]
2022-08-17 19:51:03.704 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing Spring embedded WebApplicationContext
2022-08-17 19:51:03.705 [restartedMain] INFO  [ServletWebServerApplicationContext.java:289] - Root WebApplicationContext: initialization completed in 2760 ms
2022-08-17 19:51:04.494 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'applicationTaskExecutor'
2022-08-17 19:51:04.617 [restartedMain] INFO  [WelcomePageHandlerMapping.java:57] - Adding welcome page template: index
2022-08-17 19:51:04.724 [restartedMain] WARN  [TemplateMode.java:150] - [THYMELEAF][restartedMain] Template Mode 'HTML5' is deprecated. Using Template Mode 'HTML' instead.
2022-08-17 19:51:05.168 [restartedMain] INFO  [OptionalLiveReloadServer.java:58] - LiveReload server is running on port 35729
2022-08-17 19:51:05.293 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'taskScheduler'
2022-08-17 19:51:05.377 [restartedMain] INFO  [LogAccessor.java:174] - Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 19:51:05.378 [restartedMain] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 1 subscriber(s).
2022-08-17 19:51:05.378 [restartedMain] INFO  [LogAccessor.java:174] - started bean '_org.springframework.integration.errorLogger'
2022-08-17 19:51:05.379 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting ProtocolHandler ["http-nio-8500"]
2022-08-17 19:51:05.405 [restartedMain] INFO  [TomcatWebServer.java:220] - Tomcat started on port(s): 8500 (http) with context path '/multi-wechat'
